date,stock,action,amount,price,value
2025-04-01,SZ300059,SELL,430.89716688642153,25.576560974121094,11020.867662446593
2025-04-01,SZ000408,BUY,4726.409644750905,2.3316650390625,11020.404128953494
2025-04-01,SH600893,BUY,724.3308506635896,14.95818042755127,10834.671553467666
2025-04-01,SH601865,SELL,7499.506523735737,1.6254370212554932,12189.975544827153
2025-04-02,SZ000596,SELL,459.1987097885557,54.85322952270508,25188.532224561684
2025-04-02,SH603392,BUY,1075.2969485960903,16.626983642578125,17878.944775221364
2025-04-02,SH600999,SELL,9708.657060006957,1.0715619325637817,10403.427321820058
2025-04-02,SZ000786,BUY,733.5705721704823,23.72075843811035,17400.850339762404
2025-04-03,SZ000786,SELL,733.5705721704823,23.72075843811035,17400.850339762404
2025-04-03,SZ300122,BUY,882.9665258513253,16.437480926513672,14513.7454274312
2025-04-03,SH601888,BUY,545.5402549302855,26.751558303833008,14594.051936855456
2025-04-03,SH600893,SELL,724.3308506635896,14.555339813232422,10542.881668616254
2025-04-07,SZ002812,SELL,1111.2579401981047,7.726205825805664,8585.807571531399
2025-04-07,SZ002049,SELL,122.3225264033475,90.67338562011719,11091.397606597693
2025-04-07,SH600176,BUY,198.54603444591646,50.76829528808594,10079.843705028768
2025-04-07,SH600760,BUY,1155.1281095512825,8.70142936706543,10051.265655172303
2025-04-08,SH601012,SELL,266.91981347618895,24.687002182006836,6589.450017707534
2025-04-08,SZ002709,SELL,1328.602558634501,8.758959770202637,11637.176361667885
2025-04-08,SZ000786,BUY,397.4440199508556,22.87211036682129,9090.383488949092
2025-04-08,SZ002027,BUY,1229.1219513259623,7.453052043914795,9160.709871550504
2025-04-09,SH601628,BUY,7280.015724439504,1.3559443950653076,9871.29651754105
2025-04-09,SH600176,SELL,198.54603444591646,53.0075569152832,10524.440221195697
2025-04-09,SZ002027,SELL,1229.1219513259623,7.453052043914795,9160.709871550504
2025-04-09,SZ002493,BUY,2176.386732026426,4.395395278930664,9566.07996707629
2025-04-10,SZ002352,BUY,864.1751596082323,13.075892448425293,11299.861443638007
2025-04-10,SH601628,SELL,7280.015724439504,1.3559443950653076,9871.29651754105
2025-04-10,SH601788,SELL,13752.418658146586,0.9689552187919617,13325.477829823081
2025-04-10,SZ300759,BUY,1203.357376842466,9.619559288024902,11575.767631218227
2025-04-11,SZ002049,BUY,74.29768583545243,90.13677978515625,6696.9541466968985
2025-04-11,SH601689,BUY,1667.9927460272559,3.998791217803955,6669.9547441744935
2025-04-11,SH601633,SELL,2227.1271616459553,5.618729114532471,12513.624224906192
2025-04-14,SZ002352,SELL,864.1751596082323,14.41030216217041,12453.025170996469
2025-04-14,SH603392,SELL,1075.2969485960903,17.312698364257812,18616.29172305095
2025-04-14,SZ300274,BUY,6857.328700170848,4.4206976890563965,30314.17713794537
2025-04-15,SH601689,SELL,1667.9927460272559,3.9625773429870605,6609.550263674374
2025-04-15,SZ002027,BUY,1179.0423491135311,7.152994155883789,8433.683032748582
2025-04-15,SZ002007,BUY,42.83187232978442,194.78050231933594,8342.813607673075
2025-04-15,SH600760,SELL,1155.1281095512825,8.474672317504883,9789.332213186
2025-04-16,SZ002027,SELL,1179.0423491135311,7.152994155883789,8433.683032748582
2025-04-16,SZ002007,SELL,42.83187232978442,194.78050231933594,8342.813607673075
2025-04-16,SH601865,BUY,5170.683832797848,1.618118166923523,8366.77744526795
2025-04-17,SH600438,BUY,407.47423123684064,28.589725494384766,11649.576417096736
2025-04-17,SH600584,BUY,1164.8250158952383,10.263248443603516,11954.888531457245
2025-04-17,SH601689,BUY,2996.690659105546,3.8796660900115967,11626.159132386287
2025-04-17,SH601888,SELL,545.5402549302855,29.92074203491211,16322.969237429263
2025-04-17,SZ300759,SELL,1203.357376842466,10.130453109741211,12190.555480363786
2025-04-18,SH601899,BUY,9961.149763117312,1.0149435997009277,10110.005197738328
2025-04-18,SZ000408,SELL,4726.409644750905,2.3402371406555176,11060.919392598518
2025-04-18,SH601100,BUY,1487.8876588676417,6.617455959320068,9846.03105497246
2025-04-18,SH601865,SELL,5170.683832797848,1.626102328300476,8408.06101941821
2025-04-21,SH601100,SELL,1487.8876588676417,6.617455959320068,9846.03105497246
2025-04-21,SH601012,BUY,427.8372776397066,26.473953247070312,11326.544085587433
2025-04-21,SZ300122,SELL,882.9665258513253,16.211565017700195,14314.26924229162
2025-04-21,SH600760,BUY,1455.0167599722704,7.914957046508789,11516.395157130908
2025-04-22,SZ300433,BUY,1764.7870254795005,5.835914134979248,10299.1455472238
2025-04-22,SH600438,SELL,407.47423123684064,27.2479248046875,11102.82721258928
2025-04-22,SZ000786,SELL,397.4440199508556,22.67892074584961,9013.601429377324
2025-04-22,SZ300759,BUY,1099.5394158547006,9.380960464477539,10314.735789267674
2025-04-23,SH600745,BUY,709.3642420071461,13.613508224487305,9656.935942721486
2025-04-23,SZ300433,SELL,1764.7870254795005,5.835914134979248,10299.1455472238
2025-04-23,SH603806,BUY,4428.996697858048,2.227445363998413,9865.34816180819
2025-04-23,SZ300759,SELL,1099.5394158547006,9.380960464477539,10314.735789267674
2025-04-24,SH600426,BUY,670.8417982665928,28.619932174682617,19199.446766332007
2025-04-24,SH601012,SELL,427.8372776397066,26.613689422607422,11386.328430517015
2025-04-24,SZ300274,SELL,6857.328700170848,4.114572048187256,28214.972994955217
2025-04-24,SZ300122,BUY,1371.9034443356638,14.353373527526855,19691.44258025043
2025-04-25,SZ002074,BUY,1471.6934985229193,7.0470356941223145,10371.076614898759
2025-04-25,SH601689,SELL,2996.690659105546,3.463204860687256,10378.153656590423
2025-04-25,SH601865,BUY,7555.784699373546,1.4571048021316528,11009.57016933006
2025-04-25,SZ002493,SELL,2176.386732026426,4.022942543029785,8755.478774354675
2025-04-28,SH600745,SELL,709.3642420071461,13.947752952575684,9894.037200906783
2025-04-28,SH603288,BUY,1103.9453825719531,9.410067558288574,10388.200630662805
2025-04-28,SH600584,SELL,1164.8250158952383,9.812653541564941,11430.024317527848
2025-04-28,SH600893,BUY,831.2945734955863,12.469313621520996,10365.672748785
2025-04-29,SH603806,SELL,4428.996697858048,2.414376735687256,10693.26658974415
2025-04-29,SZ300316,BUY,1068.7371505661479,9.997519493103027,10684.720495788448
2025-04-29,SH600196,BUY,381.6133949677519,28.74761390686035,10970.474540219137
2025-04-29,SH600893,SELL,831.2945734955863,12.469313621520996,10365.672748785
2025-04-30,SH601100,BUY,2205.956947182344,6.973464012145996,15383.16138351952
2025-04-30,SZ002709,BUY,1596.5177374989175,9.889012336730957,15787.983601936592
2025-04-30,SZ002074,SELL,1471.6934985229193,7.221075057983398,10627.20921518018
2025-04-30,SZ300122,SELL,1371.9034443356638,15.10800552368164,20726.724814981077
2025-05-06,SH603659,BUY,3346.5995565877993,4.702954292297363,15738.904749255043
2025-05-06,SH600426,SELL,670.8417982665928,30.241727828979492,20287.415079481467
2025-05-06,SH603288,SELL,1103.9453825719531,9.481086730957031,10466.601918404229
2025-05-06,SH600515,BUY,8939.61891427523,1.7586244344711304,15721.432257504697
2025-05-07,SZ300316,SELL,1068.7371505661479,10.733834266662598,11471.647448802261
2025-05-07,SH600176,BUY,256.4597448495386,55.59670639038086,14258.317135351786
2025-05-07,SH600515,SELL,8939.61891427523,1.7586244344711304,15721.432257504697
2025-05-07,SZ002463,BUY,4699.9817091216055,2.8831419944763184,13550.714638839081
2025-05-08,SH600196,SELL,381.6133949677519,27.630807876586914,10544.286399486033
2025-05-08,SZ000786,BUY,509.7139926131867,24.355518341064453,12414.348495787659
2025-05-08,SH600176,SELL,256.4597448495386,55.59670639038086,14258.317135351786
2025-05-08,SH601878,BUY,8674.168441948728,1.363181710243225,11824.467771633479
2025-05-09,SZ000661,BUY,206.39968929007577,47.443363189697266,9792.295421229734
2025-05-09,SZ002049,SELL,74.29768583545243,85.20135498046875,6330.263505093727
2025-05-09,SZ002459,BUY,8821.453782958813,1.0411045551300049,9184.055716307234
2025-05-09,SH601865,SELL,7555.784699373546,1.6919715404510498,12784.17267711553
2025-05-12,SH601899,SELL,9961.149763117312,0.9511471390724182,9474.519099060928
2025-05-12,SZ002812,BUY,1329.26840849748,9.290114402770996,12349.05558693092
2025-05-12,SH601100,SELL,2205.956947182344,6.952924728393555,15337.852607835674
2025-05-12,SH600176,BUY,225.61168423662846,54.547054290771484,12306.452788687766
2025-05-13,SZ300316,BUY,1346.627617489247,9.8895263671875,13317.509329942792
2025-05-13,SH603392,BUY,888.4215764805027,15.083333015441895,13400.358496159302
2025-05-13,SZ002709,SELL,1596.5177374989175,10.365157127380371,16548.15720582609
2025-05-13,SH601878,SELL,8674.168441948728,1.3326627016067505,11559.74075003941
2025-05-14,SZ300316,SELL,1346.627617489247,9.8895263671875,13317.509329942792
2025-05-14,SZ002459,SELL,8821.453782958813,1.1190966367721558,9872.059259950218
2025-05-14,SH601633,BUY,1632.4718274636089,7.204459190368652,11761.076660388106
